investor_id,state,city,city_tier,age_group,gender,total_transactions,total_invested_inr,avg_transaction_inr,first_transaction,last_transaction,preferred_mode,kyc_status,annual_income_lakh
INV000211,Punjab,Chandigarh,T30,26-35,Male,9,808138,89793.11111111111,2024-01-14,2025-05-16,UPI,Verified,17.0
INV000212,Rajasthan,Udaipur,B30,36-45,Male,2,365168,182584.0,2024-06-18,2024-09-14,Cheque,Verified,54.3
INV000213,Punjab,Chandigarh,T30,26-35,Male,6,447781,74630.16666666667,2024-03-09,2024-12-04,UPI,Verified,19.6
INV000214,Madhya Pradesh,Indore,T30,26-35,Female,10,1345476,134547.6,2024-01-11,2025-04-29,Net Banking,Verified,20.7
INV000215,Maharashtra,Nashik,B30,26-35,Female,9,715932,79548.0,2024-01-04,2025-03-30,Mandate,Verified,18.3
INV000216,Karnataka,Mysore,B30,26-35,Male,6,201946,33657.666666666664,2024-04-02,2024-12-23,Cheque,Verified,21.9
INV000217,Tamil Nadu,Chennai,T30,56+,Male,11,1591554,144686.72727272726,2024-02-04,2025-05-09,Cheque,Verified,50.1
INV000218,Karnataka,Mysore,B30,36-45,Male,1,8003,8003.0,2024-05-31,2024-05-31,Net Banking,Verified,18.8
INV000219,Gujarat,Ahmedabad,T30,26-35,Male,5,606953,121390.6,2024-07-01,2025-03-10,Cheque,Verified,22.3
INV000220,Uttar Pradesh,Lucknow,T30,36-45,Male,6,214477,35746.166666666664,2024-01-12,2025-02-18,Cheque,Verified,48.1
INV000221,Uttar Pradesh,Agra,B30,36-45,Female,8,690183,86272.875,2024-07-21,2025-04-16,Mandate,Verified,46.2
INV000222,Maharashtra,Mumbai,T30,36-45,Male,6,591433,98572.16666666667,2024-03-22,2024-11-05,Mandate,Pending,46.7
INV000223,West Bengal,Kolkata,T30,26-35,Male,11,1429882,129989.27272727272,2024-01-13,2025-05-25,Cheque,Verified,6.3
INV000224,Telangana,Hyderabad,T30,26-35,Male,7,461098,65871.14285714286,2024-06-19,2025-05-30,Cheque,Verified,23.6
INV000225,Delhi,New Delhi,T30,56+,Male,8,1295037,161879.625,2024-02-10,2025-02-20,Mandate,Verified,44.0
INV000226,West Bengal,Kolkata,T30,36-45,Female,8,770094,96261.75,2024-01-27,2025-05-28,Net Banking,Verified,39.3
INV000227,Haryana,Gurugram,T30,36-45,Male,5,742149,148429.8,2024-02-27,2024-10-11,Net Banking,Verified,29.1
INV000228,Karnataka,Bangalore,T30,26-35,Male,12,1139471,94955.91666666667,2024-01-10,2025-05-02,Cheque,Verified,7.2
INV000229,Punjab,Amritsar,B30,26-35,Male,7,351011,50144.42857142857,2024-08-08,2025-05-13,Cheque,Verified,11.0
INV000230,Haryana,Faridabad,B30,18-25,Male,10,871715,87171.5,2024-01-24,2025-04-24,Mandate,Verified,3.3
INV000231,Rajasthan,Udaipur,B30,26-35,Female,11,1384176,125834.18181818182,2024-01-07,2024-12-13,Cheque,Verified,22.9
INV000232,Uttar Pradesh,Agra,B30,26-35,Male,2,281312,140656.0,2024-04-12,2024-11-03,Mandate,Verified,15.7
INV000233,Madhya Pradesh,Indore,T30,46-55,Male,2,332214,166107.0,2024-01-10,2024-08-02,Mandate,Verified,16.3
INV000234,Tamil Nadu,Coimbatore,B30,26-35,Male,7,1023999,146285.57142857142,2024-01-01,2025-05-02,Cheque,Verified,23.8
INV000235,Delhi,New Delhi,T30,26-35,Male,10,1555926,155592.6,2024-02-04,2025-02-17,Net Banking,Verified,8.5
INV000236,Karnataka,Bangalore,T30,36-45,Male,8,112217,14027.125,2024-01-18,2025-05-02,Net Banking,Verified,26.2
INV000237,Delhi,Gurugram,T30,36-45,Male,3,383052,127684.0,2024-06-04,2024-11-14,Net Banking,Verified,43.0
INV000238,Telangana,Hyderabad,T30,36-45,Male,10,1046071,104607.1,2024-02-08,2025-05-21,Cheque,Verified,26.3
INV000239,Punjab,Amritsar,B30,36-45,Female,11,933691,84881.0,2024-04-16,2025-03-24,Mandate,Verified,13.2
INV000240,West Bengal,Kolkata,T30,26-35,Female,2,122545,61272.5,2024-08-17,2024-10-30,Net Banking,Verified,6.8
INV000241,Telangana,Hyderabad,T30,26-35,Female,10,1587726,158772.6,2024-01-29,2025-01-31,Mandate,Verified,16.5
INV000242,Maharashtra,Nashik,B30,36-45,Male,10,1205258,120525.8,2024-03-01,2025-05-21,Cheque,Verified,40.2
INV000243,Punjab,Chandigarh,T30,26-35,Male,8,597733,74716.625,2024-01-25,2025-04-10,Cheque,Verified,21.5
INV000244,Telangana,Hyderabad,T30,26-35,Male,9,1636852,181872.44444444444,2024-02-15,2024-11-13,Cheque,Verified,24.9
INV000245,Punjab,Amritsar,B30,26-35,Male,11,1278858,116259.81818181818,2024-02-08,2025-05-14,Net Banking,Verified,6.2
INV000246,Tamil Nadu,Chennai,T30,26-35,Male,4,54530,13632.5,2024-01-18,2024-10-21,Net Banking,Verified,19.7
INV000247,Haryana,Gurugram,T30,18-25,Male,1,164460,164460.0,2025-01-31,2025-01-31,Cheque,Verified,7.1
INV000248,Madhya Pradesh,Indore,T30,36-45,Female,4,485895,121473.75,2024-06-13,2025-02-24,Net Banking,Verified,28.6
INV000249,Punjab,Amritsar,B30,26-35,Male,8,694554,86819.25,2024-04-09,2025-01-07,Cheque,Verified,13.4
INV000250,Maharashtra,Pune,T30,46-55,Male,1,107697,107697.0,2024-03-08,2024-03-08,Mandate,Verified,41.6
INV000251,Haryana,Faridabad,B30,26-35,Male,6,1185941,197656.83333333334,2024-06-04,2025-04-25,UPI,Verified,19.4
INV000252,Gujarat,Surat,T30,46-55,Female,10,1629324,162932.4,2024-01-20,2024-12-16,Cheque,Verified,24.4
INV000253,Delhi,New Delhi,T30,26-35,Female,2,406328,203164.0,2024-01-14,2025-04-16,Mandate,Verified,7.2
INV000254,Haryana,Gurugram,T30,18-25,Female,2,51387,25693.5,2024-08-26,2025-05-02,Net Banking,Verified,3.7
INV000255,Haryana,Gurugram,T30,26-35,Female,8,563828,70478.5,2024-03-05,2025-04-01,Cheque,Verified,19.9
INV000256,Delhi,New Delhi,T30,36-45,Male,12,1910266,159188.83333333334,2024-03-02,2025-04-29,Cheque,Pending,14.0
INV000257,Gujarat,Surat,T30,36-45,Male,8,1025371,128171.375,2024-05-03,2025-05-11,Mandate,Verified,27.9
INV000258,Gujarat,Surat,T30,26-35,Male,1,11103,11103.0,2024-05-31,2024-05-31,Cheque,Verified,11.6
INV000259,Tamil Nadu,Coimbatore,B30,36-45,Male,9,759815,84423.88888888889,2024-01-25,2025-01-12,Cheque,Verified,17.2
INV000260,Delhi,Gurugram,T30,18-25,Male,12,922766,76897.16666666667,2024-01-08,2025-02-28,Cheque,Verified,4.1
INV000261,Gujarat,Ahmedabad,T30,18-25,Male,10,1663672,166367.2,2024-01-14,2025-04-12,UPI,Verified,3.5
INV000262,Telangana,Hyderabad,T30,36-45,Male,12,886465,73872.08333333333,2024-04-18,2025-04-28,Net Banking,Verified,47.6
INV000263,Madhya Pradesh,Bhopal,B30,56+,Male,9,361956,40217.333333333336,2024-01-11,2025-05-04,Cheque,Verified,21.8
INV000264,Telangana,Hyderabad,T30,36-45,Female,3,64609,21536.333333333332,2024-12-05,2025-05-17,Net Banking,Verified,30.6
INV000265,Madhya Pradesh,Bhopal,B30,36-45,Male,12,482980,40248.333333333336,2024-01-25,2025-05-20,Net Banking,Verified,14.1
INV000266,Madhya Pradesh,Indore,T30,56+,Male,7,822551,117507.28571428571,2024-02-01,2025-02-08,Cheque,Verified,67.6
INV000267,Telangana,Hyderabad,T30,26-35,Male,12,2202108,183509.0,2024-02-25,2025-03-10,Net Banking,Verified,17.7
INV000268,Haryana,Gurugram,T30,18-25,Female,11,1146388,104217.09090909091,2024-01-22,2025-03-29,Net Banking,Verified,4.7
INV000269,Punjab,Amritsar,B30,46-55,Male,4,326686,81671.5,2024-01-21,2024-12-22,Cheque,Verified,47.3
INV000270,Maharashtra,Mumbai,T30,18-25,Male,6,951377,158562.83333333334,2024-01-18,2024-09-18,Net Banking,Verified,7.6
INV000271,Tamil Nadu,Coimbatore,B30,26-35,Female,6,835693,139282.16666666666,2024-02-13,2025-05-26,Net Banking,Pending,6.4
INV000272,Karnataka,Mysore,B30,46-55,Male,4,70152,17538.0,2024-07-28,2025-05-13,Cheque,Verified,24.8
INV000273,Delhi,New Delhi,T30,46-55,Male,1,11637,11637.0,2025-03-19,2025-03-19,UPI,Verified,93.4
INV000274,Uttar Pradesh,Kanpur,B30,26-35,Male,6,323960,53993.333333333336,2024-01-26,2025-04-16,Net Banking,Verified,23.7
INV000275,Karnataka,Mysore,B30,26-35,Male,4,404646,101161.5,2024-03-08,2025-04-15,Cheque,Verified,10.2
INV000276,Telangana,Hyderabad,T30,36-45,Female,6,464251,77375.16666666667,2024-03-08,2025-02-13,Cheque,Pending,38.3
INV000277,Rajasthan,Udaipur,B30,46-55,Male,1,4236,4236.0,2024-08-29,2024-08-29,Cheque,Verified,28.1
INV000278,Rajasthan,Jaipur,T30,26-35,Male,8,1422228,177778.5,2024-02-03,2025-05-17,Cheque,Verified,22.1
INV000279,Gujarat,Ahmedabad,T30,26-35,Male,12,840511,70042.58333333333,2024-03-01,2025-02-11,Mandate,Verified,12.4
INV000280,Punjab,Amritsar,B30,26-35,Female,12,822770,68564.16666666667,2024-01-22,2025-04-12,UPI,Verified,22.9
INV000281,Punjab,Chandigarh,T30,26-35,Male,4,538049,134512.25,2024-03-08,2025-04-21,Mandate,Pending,20.5
INV000282,Uttar Pradesh,Agra,B30,36-45,Female,4,664580,166145.0,2024-06-13,2025-05-21,UPI,Verified,55.7
INV000283,West Bengal,Kolkata,T30,46-55,Male,11,1591615,144692.27272727274,2024-02-11,2025-05-21,Mandate,Verified,18.1
INV000284,Karnataka,Mysore,B30,26-35,Male,7,775076,110725.14285714286,2024-04-16,2025-05-03,UPI,Verified,7.0
INV000285,Madhya Pradesh,Indore,T30,18-25,Female,5,681359,136271.8,2024-04-25,2025-01-12,UPI,Verified,3.6
INV000286,Madhya Pradesh,Indore,T30,26-35,Female,7,467468,66781.14285714286,2024-01-15,2025-05-06,Cheque,Verified,9.8
INV000287,Uttar Pradesh,Kanpur,B30,56+,Female,9,461954,51328.22222222222,2024-01-17,2025-03-11,Mandate,Verified,15.9
INV000288,Telangana,Hyderabad,T30,26-35,Male,9,1650419,183379.88888888888,2024-01-07,2025-04-08,Net Banking,Verified,10.1
INV000289,Delhi,Gurugram,T30,36-45,Male,12,1389256,115771.33333333333,2024-01-21,2025-04-04,Net Banking,Verified,54.2
INV000290,Punjab,Chandigarh,T30,26-35,Male,4,704907,176226.75,2024-01-12,2024-11-26,Cheque,Verified,17.9
INV000291,Madhya Pradesh,Indore,T30,18-25,Female,9,873779,97086.55555555556,2024-02-13,2025-05-03,Mandate,Verified,6.2
INV000292,Uttar Pradesh,Lucknow,T30,18-25,Male,11,1291756,117432.36363636363,2024-05-07,2025-04-30,UPI,Verified,3.3
INV000293,Karnataka,Mysore,B30,26-35,Female,12,1168787,97398.91666666667,2024-01-09,2025-05-23,UPI,Verified,19.3
INV000294,Maharashtra,Nashik,B30,36-45,Female,7,645749,92249.85714285714,2024-02-13,2025-02-21,UPI,Verified,30.8
INV000295,Rajasthan,Jaipur,T30,56+,Male,3,195552,65184.0,2024-03-31,2024-07-06,Cheque,Verified,76.0
INV000296,Madhya Pradesh,Indore,T30,26-35,Male,8,1706946,213368.25,2024-02-18,2025-04-03,Cheque,Pending,16.7
INV000297,Gujarat,Ahmedabad,T30,26-35,Male,9,928050,103116.66666666667,2024-02-01,2025-04-29,UPI,Verified,13.0
INV000298,Uttar Pradesh,Kanpur,B30,18-25,Male,6,74176,12362.666666666666,2024-03-15,2025-03-20,Net Banking,Verified,6.3
INV000299,Delhi,Noida,T30,26-35,Male,11,1337619,121601.72727272728,2024-01-20,2025-05-22,Net Banking,Verified,24.4
INV000300,Madhya Pradesh,Bhopal,B30,18-25,Male,3,14575,4858.333333333333,2024-06-21,2024-11-21,Net Banking,Verified,3.8
INV000301,Gujarat,Ahmedabad,T30,56+,Male,7,523438,74776.85714285714,2024-08-25,2025-05-26,Net Banking,Verified,14.8
INV000302,Telangana,Hyderabad,T30,36-45,Male,2,309373,154686.5,2024-05-30,2024-06-24,Net Banking,Verified,31.3
INV000303,West Bengal,Kolkata,T30,18-25,Female,6,670626,111771.0,2024-01-17,2025-04-03,Net Banking,Verified,5.0
INV000304,West Bengal,Kolkata,T30,36-45,Male,10,1265097,126509.7,2024-02-01,2025-05-24,Cheque,Verified,25.6
INV000305,Rajasthan,Udaipur,B30,36-45,Male,9,765008,85000.88888888889,2024-01-27,2025-01-13,Cheque,Verified,21.4
INV000306,Maharashtra,Mumbai,T30,26-35,Female,3,11664,3888.0,2024-12-01,2025-05-02,Net Banking,Verified,19.4
INV000307,Telangana,Hyderabad,T30,18-25,Male,7,1411626,201660.85714285713,2024-01-07,2025-04-05,Cheque,Verified,7.8
INV000308,West Bengal,Kolkata,T30,36-45,Male,7,540841,77263.0,2024-01-07,2025-05-17,UPI,Verified,52.4
INV000309,Delhi,Gurugram,T30,26-35,Male,12,1259367,104947.25,2024-01-08,2025-04-09,Net Banking,Verified,18.1
INV000310,Delhi,Noida,T30,36-45,Male,12,1787399,148949.91666666666,2024-02-25,2025-05-25,Cheque,Verified,58.4
INV000311,Punjab,Amritsar,B30,36-45,Male,4,142879,35719.75,2024-01-25,2024-11-24,UPI,Verified,29.2
INV000312,Gujarat,Ahmedabad,T30,18-25,Male,8,1201938,150242.25,2024-02-02,2025-05-26,UPI,Verified,7.1
INV000313,Tamil Nadu,Chennai,T30,18-25,Female,5,655226,131045.2,2024-01-02,2025-05-23,Mandate,Verified,3.1
INV000314,West Bengal,Kolkata,T30,26-35,Male,9,971772,107974.66666666667,2024-03-01,2025-04-07,Net Banking,Verified,20.5
INV000315,Telangana,Hyderabad,T30,18-25,Male,5,255784,51156.8,2024-02-25,2024-10-09,Cheque,Verified,3.2
INV000316,Karnataka,Bangalore,T30,46-55,Female,6,118055,19675.833333333332,2024-03-06,2025-03-26,Cheque,Verified,39.5
INV000317,West Bengal,Kolkata,T30,36-45,Male,5,392240,78448.0,2024-03-07,2025-05-23,UPI,Verified,50.2
INV000318,Madhya Pradesh,Bhopal,B30,46-55,Female,8,466640,58330.0,2024-01-29,2025-05-30,Net Banking,Verified,47.5
INV000319,Maharashtra,Mumbai,T30,56+,Male,9,825578,91730.88888888889,2024-02-17,2025-05-03,Cheque,Verified,74.8
INV000320,Uttar Pradesh,Kanpur,B30,26-35,Male,12,1910965,159247.08333333334,2024-01-27,2025-03-22,Cheque,Verified,19.7
INV000321,Maharashtra,Mumbai,T30,26-35,Male,12,1267701,105641.75,2024-01-03,2025-05-04,Cheque,Verified,24.2
INV000322,Rajasthan,Jaipur,T30,18-25,Male,4,431850,107962.5,2024-01-15,2025-03-21,Cheque,Verified,5.9
INV000323,Telangana,Hyderabad,T30,26-35,Female,6,1068233,178038.83333333334,2024-07-10,2025-05-04,Mandate,Verified,23.0
INV000324,West Bengal,Kolkata,T30,26-35,Male,3,356264,118754.66666666667,2024-01-16,2025-05-30,Mandate,Verified,8.0
INV000325,Haryana,Faridabad,B30,26-35,Male,3,44535,14845.0,2024-06-17,2025-01-30,Cheque,Verified,20.9
INV000326,Madhya Pradesh,Bhopal,B30,26-35,Female,6,735272,122545.33333333333,2024-03-27,2025-04-03,Mandate,Verified,11.0
INV000327,Uttar Pradesh,Kanpur,B30,26-35,Male,4,478040,119510.0,2024-01-13,2025-05-30,Net Banking,Verified,9.2
INV000328,Madhya Pradesh,Bhopal,B30,26-35,Male,12,541051,45087.583333333336,2024-02-15,2025-01-05,Cheque,Verified,19.6
INV000329,Tamil Nadu,Chennai,T30,18-25,Male,4,5399,1349.75,2024-01-31,2024-10-23,Cheque,Verified,6.5
INV000330,Madhya Pradesh,Bhopal,B30,26-35,Female,9,1544463,171607.0,2024-01-04,2025-03-24,Net Banking,Verified,11.9
INV000331,Madhya Pradesh,Indore,T30,36-45,Male,11,773534,70321.27272727272,2024-01-23,2025-05-14,Mandate,Verified,15.5
INV000332,Telangana,Hyderabad,T30,36-45,Female,6,591213,98535.5,2024-03-01,2025-01-17,Cheque,Verified,12.9
INV000333,Maharashtra,Nashik,B30,26-35,Male,6,694900,115816.66666666667,2024-02-14,2025-05-10,Mandate,Verified,14.8
INV000334,Uttar Pradesh,Lucknow,T30,56+,Male,12,1770884,147573.66666666666,2024-04-14,2025-02-01,UPI,Verified,22.6
INV000335,Maharashtra,Mumbai,T30,26-35,Male,11,1467810,133437.27272727274,2024-01-25,2025-05-19,UPI,Verified,11.6
INV000336,Delhi,Noida,T30,26-35,Male,2,3390,1695.0,2024-12-14,2025-05-13,Net Banking,Verified,17.7
INV000337,Haryana,Faridabad,B30,56+,Female,7,458922,65560.28571428571,2024-03-15,2025-05-03,Mandate,Verified,73.4
INV000338,Gujarat,Surat,T30,46-55,Female,4,415921,103980.25,2024-12-08,2025-03-07,Cheque,Verified,20.9
INV000339,Uttar Pradesh,Kanpur,B30,26-35,Male,10,1005552,100555.2,2024-01-02,2025-05-30,UPI,Verified,22.3
INV000340,Delhi,Gurugram,T30,26-35,Female,6,347164,57860.666666666664,2024-03-31,2024-08-06,Mandate,Verified,21.4
INV000341,Delhi,New Delhi,T30,26-35,Male,11,475696,43245.09090909091,2024-02-18,2025-05-24,Cheque,Verified,19.6
INV000342,Gujarat,Surat,T30,36-45,Male,1,7174,7174.0,2024-07-20,2024-07-20,Mandate,Verified,49.6
INV000343,Punjab,Chandigarh,T30,36-45,Male,4,720449,180112.25,2024-02-10,2025-02-24,Cheque,Pending,28.5
INV000344,Madhya Pradesh,Bhopal,B30,36-45,Male,10,1429887,142988.7,2024-01-29,2025-02-03,Cheque,Pending,56.7
INV000345,Haryana,Faridabad,B30,56+,Male,1,4370,4370.0,2025-02-12,2025-02-12,Net Banking,Verified,75.5
INV000346,Haryana,Faridabad,B30,26-35,Male,6,1172985,195497.5,2024-01-19,2024-10-09,Cheque,Verified,22.0
INV000347,West Bengal,Kolkata,T30,18-25,Male,2,133664,66832.0,2024-10-13,2025-05-25,Net Banking,Verified,7.7
INV000348,Madhya Pradesh,Bhopal,B30,46-55,Female,4,305135,76283.75,2024-02-17,2025-01-11,Mandate,Verified,94.4
INV000349,Maharashtra,Mumbai,T30,18-25,Female,11,1551948,141086.18181818182,2024-01-02,2025-03-29,Cheque,Verified,3.8
INV000350,Uttar Pradesh,Lucknow,T30,46-55,Male,2,16928,8464.0,2024-04-12,2024-07-06,Mandate,Verified,32.0
INV000351,Madhya Pradesh,Indore,T30,56+,Female,8,630255,78781.875,2024-06-05,2025-05-18,Net Banking,Pending,62.9
INV000352,Tamil Nadu,Chennai,T30,46-55,Male,6,247916,41319.333333333336,2024-03-02,2025-01-19,Cheque,Verified,21.1
INV000353,Maharashtra,Pune,T30,26-35,Female,3,500797,166932.33333333334,2024-05-19,2025-04-30,Cheque,Verified,24.6
INV000354,Telangana,Hyderabad,T30,26-35,Male,7,974461,139208.7142857143,2024-01-29,2025-05-12,Cheque,Pending,21.2
INV000355,Maharashtra,Mumbai,T30,26-35,Male,1,55250,55250.0,2025-05-23,2025-05-23,Cheque,Verified,16.7
INV000356,Haryana,Faridabad,B30,56+,Male,8,770550,96318.75,2024-06-13,2025-03-12,Cheque,Verified,71.7
INV000357,Rajasthan,Udaipur,B30,26-35,Male,5,379725,75945.0,2024-03-15,2025-02-23,Mandate,Verified,24.5
INV000358,Maharashtra,Nashik,B30,26-35,Male,2,333640,166820.0,2024-11-30,2025-02-26,Mandate,Verified,7.2
INV000359,Tamil Nadu,Chennai,T30,18-25,Male,10,147644,14764.4,2024-02-19,2025-04-27,UPI,Verified,3.1
INV000360,Maharashtra,Mumbai,T30,36-45,Female,9,1465276,162808.44444444444,2024-01-10,2025-05-13,Net Banking,Verified,55.3
INV000361,Maharashtra,Pune,T30,46-55,Male,6,1297014,216169.0,2024-03-10,2024-10-26,UPI,Verified,27.1
INV000362,Telangana,Hyderabad,T30,26-35,Male,2,501758,250879.0,2024-07-06,2025-03-27,Mandate,Verified,10.9
INV000363,Madhya Pradesh,Bhopal,B30,26-35,Male,8,355671,44458.875,2024-02-12,2025-05-19,Net Banking,Verified,22.6
INV000364,Delhi,Noida,T30,26-35,Male,4,443905,110976.25,2024-07-15,2025-01-20,Mandate,Verified,9.1
INV000365,Tamil Nadu,Chennai,T30,46-55,Male,1,44320,44320.0,2024-11-16,2024-11-16,Net Banking,Verified,67.2
INV000366,Telangana,Hyderabad,T30,36-45,Male,8,688501,86062.625,2024-06-23,2025-02-24,Net Banking,Verified,55.4
INV000367,Haryana,Gurugram,T30,36-45,Male,5,143245,28649.0,2024-01-09,2024-06-26,UPI,Verified,38.5
INV000368,Uttar Pradesh,Agra,B30,26-35,Male,2,357375,178687.5,2024-01-01,2025-05-24,Cheque,Verified,16.2
INV000369,Delhi,Gurugram,T30,26-35,Male,8,427741,53467.625,2024-01-21,2024-10-11,UPI,Verified,20.7
INV000370,Delhi,Noida,T30,26-35,Female,6,554406,92401.0,2024-01-02,2025-04-13,Mandate,Verified,12.4
INV000371,Uttar Pradesh,Agra,B30,26-35,Male,11,540463,49133.0,2024-01-18,2025-03-08,Net Banking,Verified,14.6
INV000372,Gujarat,Surat,T30,36-45,Male,10,728695,72869.5,2024-01-04,2025-01-24,Cheque,Verified,12.4
INV000373,Gujarat,Surat,T30,26-35,Male,3,318848,106282.66666666667,2024-07-13,2025-04-30,UPI,Verified,8.0
INV000374,West Bengal,Kolkata,T30,18-25,Female,8,1367561,170945.125,2024-01-20,2025-02-14,Mandate,Verified,4.1
INV000375,Rajasthan,Jaipur,T30,36-45,Male,1,268483,268483.0,2024-05-20,2024-05-20,Mandate,Pending,18.1
INV000376,Tamil Nadu,Chennai,T30,18-25,Male,3,526293,175431.0,2024-08-25,2025-03-26,Mandate,Verified,3.0
INV000377,Karnataka,Bangalore,T30,26-35,Male,8,1199665,149958.125,2024-02-23,2025-04-28,Cheque,Verified,19.8
INV000378,Madhya Pradesh,Bhopal,B30,26-35,Male,6,867796,144632.66666666666,2024-02-01,2024-09-23,Cheque,Verified,8.7
INV000379,Maharashtra,Pune,T30,46-55,Male,4,405119,101279.75,2024-02-21,2025-01-22,Cheque,Verified,52.0
INV000380,Haryana,Gurugram,T30,56+,Male,7,263416,37630.857142857145,2024-01-18,2025-05-17,Cheque,Verified,24.2
INV000381,Telangana,Hyderabad,T30,36-45,Female,2,169253,84626.5,2024-07-11,2024-11-02,Cheque,Verified,41.2
INV000382,Gujarat,Ahmedabad,T30,26-35,Male,2,240733,120366.5,2024-04-26,2024-07-05,Net Banking,Verified,20.5
INV000383,Telangana,Hyderabad,T30,26-35,Female,10,1064317,106431.7,2024-02-13,2025-05-29,UPI,Verified,23.4
INV000384,Tamil Nadu,Coimbatore,B30,18-25,Female,7,642851,91835.85714285714,2024-03-25,2025-03-07,Cheque,Verified,6.5
INV000385,Karnataka,Mysore,B30,18-25,Female,5,211287,42257.4,2024-04-14,2025-01-17,Mandate,Verified,7.5
INV000386,Haryana,Faridabad,B30,36-45,Male,1,57205,57205.0,2024-01-04,2024-01-04,Net Banking,Verified,14.2
INV000387,Gujarat,Surat,T30,36-45,Male,9,1638380,182042.22222222222,2024-01-22,2025-02-09,Net Banking,Verified,53.8
INV000388,Maharashtra,Nashik,B30,36-45,Male,10,499712,49971.2,2024-02-27,2025-05-01,Net Banking,Verified,33.6
INV000389,Delhi,Gurugram,T30,46-55,Male,6,140056,23342.666666666668,2024-02-01,2025-05-21,Cheque,Verified,50.2
INV000390,Karnataka,Bangalore,T30,26-35,Male,8,1090714,136339.25,2024-01-18,2025-01-19,Net Banking,Verified,24.9
INV000391,Tamil Nadu,Chennai,T30,18-25,Male,1,868,868.0,2025-03-16,2025-03-16,Cheque,Pending,6.3
INV000392,Gujarat,Surat,T30,26-35,Female,12,1364227,113685.58333333333,2024-02-03,2025-05-18,Cheque,Verified,16.6
INV000393,Maharashtra,Mumbai,T30,36-45,Male,7,1630709,232958.42857142858,2024-01-19,2025-04-15,Net Banking,Verified,53.1
INV000394,Maharashtra,Mumbai,T30,26-35,Male,11,1528067,138915.18181818182,2024-01-25,2025-04-10,UPI,Verified,12.2
INV000395,Delhi,Noida,T30,18-25,Male,9,353000,39222.22222222222,2024-01-26,2025-03-13,UPI,Verified,3.4
INV000396,Rajasthan,Jaipur,T30,46-55,Male,12,1713946,142828.83333333334,2024-01-24,2025-05-29,Net Banking,Verified,38.5
INV000397,Gujarat,Ahmedabad,T30,36-45,Female,6,704094,117349.0,2024-02-20,2025-05-01,UPI,Verified,25.4
INV000398,Madhya Pradesh,Indore,T30,46-55,Male,2,368513,184256.5,2024-09-21,2024-12-02,Mandate,Verified,28.2
INV000399,Karnataka,Bangalore,T30,26-35,Male,11,273222,24838.363636363636,2024-01-08,2025-03-29,Cheque,Verified,14.3
INV000400,Punjab,Chandigarh,T30,26-35,Male,10,1124301,112430.1,2024-05-01,2025-03-10,Net Banking,Verified,22.1
INV000401,Uttar Pradesh,Agra,B30,26-35,Male,4,50948,12737.0,2025-03-21,2025-05-24,Mandate,Verified,20.5
INV000402,Telangana,Hyderabad,T30,18-25,Male,7,929661,132808.7142857143,2024-08-21,2025-05-30,Cheque,Verified,4.8
INV000403,Rajasthan,Jaipur,T30,18-25,Female,11,1849245,168113.18181818182,2024-01-29,2025-04-05,Cheque,Verified,7.7
INV000404,Telangana,Hyderabad,T30,36-45,Female,2,61736,30868.0,2024-02-28,2025-02-17,Mandate,Verified,35.5
INV000405,Karnataka,Mysore,B30,56+,Female,3,246813,82271.0,2024-01-15,2024-03-20,UPI,Pending,8.6
INV000406,Rajasthan,Jaipur,T30,26-35,Male,2,165780,82890.0,2024-08-01,2024-08-17,Net Banking,Verified,20.8
INV000407,Tamil Nadu,Coimbatore,B30,36-45,Male,8,444857,55607.125,2024-02-03,2025-05-15,Cheque,Verified,32.8
INV000408,Punjab,Amritsar,B30,56+,Male,7,166194,23742.0,2024-01-07,2024-12-05,Net Banking,Verified,62.3
INV000409,Delhi,New Delhi,T30,26-35,Male,4,201679,50419.75,2024-01-28,2025-02-06,Mandate,Verified,10.7
INV000410,Rajasthan,Jaipur,T30,18-25,Female,8,1084023,135502.875,2024-03-05,2025-04-03,Mandate,Verified,5.3
